book_id,tag_id,tag_name
187124,36,teen
187181,36,teen
187181,13,contemporary
187181,17,family
187181,7,bookclub
187181,24,literature
187181,16,english
187181,9,children
187181,33,school
187181,12,coming-of-age
187181,20,historical
187181,10,classics
187181,2,adult
187181,19,friendship
187181,5,american
187181,4,all-time-favorites
187181,21,history
187633,10,classics
187633,2,adult
187633,16,english
187633,7,bookclub
187633,28,non-fiction
187633,30,philosophy
187633,33,school
187811,34,sci-fi
187811,3,adventure
187811,26,magic
187811,11,comedy
187811,33,school
187811,1,action
187811,16,english
187811,36,teen
187811,4,all-time-favorites
187811,13,contemporary
187811,18,fantasy
187811,27,mystery
187811,29,paranormal
187811,32,romance
187811,9,children
187812,20,historical
187812,4,all-time-favorites
187812,25,love
187812,11,comedy
187812,33,school
187812,34,sci-fi
187812,18,fantasy
187812,13,contemporary
187812,26,magic
187812,29,paranormal
187812,36,teen
187812,32,romance
187812,3,adventure
187812,9,children
187812,27,mystery
188230,14,crime
188230,11,comedy
188230,8,british
188230,7,bookclub
188230,35,suspense
188230,1,action
188230,16,english
188230,27,mystery
188230,3,adventure
188230,20,historical
188230,32,romance
188230,21,history
188230,2,adult
188572,35,suspense
188572,16,english
188572,9,children
188572,27,mystery
188572,2,adult
188572,20,historical
188572,14,crime
188572,24,literature
188572,3,adventure
188572,10,classics
188572,4,all-time-favorites
188572,8,british
189147,2,adult
189147,5,american
189147,34,sci-fi
189147,7,bookclub
189147,10,classics
189147,3,adventure
189147,18,fantasy
189147,27,mystery
189182,36,teen
189182,17,family
189182,23,kids
189182,10,classics
189182,9,children
189182,18,fantasy
189182,3,adventure
189182,33,school
189783,32,romance
189783,29,paranormal
189783,34,sci-fi
189783,26,magic
189783,3,adventure
189783,18,fantasy
189783,2,adult
189783,36,teen
189802,4,all-time-favorites
189802,16,english
189802,34,sci-fi
189802,32,romance
189802,10,classics
189802,3,adventure
189802,36,teen
189802,26,magic
189802,18,fantasy
189802,9,children
189802,2,adult
189811,34,sci-fi
189811,5,american
189811,36,teen
189811,3,adventure
189811,26,magic
189811,18,fantasy
189811,2,adult
190115,7,bookclub
190115,9,children
190115,30,philosophy
190115,28,non-fiction
190344,16,english
190344,10,classics
190344,36,teen
190344,23,kids
190344,33,school
190344,9,children
190344,8,british
190344,3,adventure
190344,19,friendship
190361,34,sci-fi
190361,2,adult
190361,13,contemporary
190361,14,crime
190361,1,action
190361,35,suspense
190361,27,mystery
190361,29,paranormal
190361,32,romance
190361,18,fantasy
190361,22,horror
190361,26,magic
190999,5,american
190999,16,english
190999,24,literature
190999,34,sci-fi
190999,18,fantasy
190999,10,classics
191113,33,school
191113,10,classics
191113,11,comedy
191113,18,fantasy
191113,23,kids
191113,9,children
191117,11,comedy
191117,33,school
191117,9,children
191117,23,kids
191117,18,fantasy
191139,30,philosophy
191139,4,all-time-favorites
191139,12,coming-of-age
191139,16,english
191139,33,school
191139,23,kids
191139,9,children
191139,10,classics
191139,18,fantasy
191139,3,adventure
191139,36,teen
191139,11,comedy
191170,33,school
191170,19,friendship
191170,23,kids
191170,11,comedy
191170,36,teen
191170,18,fantasy
191170,9,children
192214,2,adult
192214,34,sci-fi
192214,1,action
192214,9,children
192214,18,fantasy
192214,37,war
192214,5,american
192214,3,adventure
192341,24,literature
192341,11,comedy
192341,2,adult
192341,13,contemporary
192341,32,romance
192341,7,bookclub
192341,19,friendship
192510,4,all-time-favorites
192510,33,school
192510,36,teen
192510,10,classics
192510,9,children
192510,32,romance
192510,15,drama
192510,23,kids
192510,24,literature
192888,2,adult
192888,35,suspense
192888,24,literature
192888,11,comedy
192888,27,mystery
192888,20,historical
192888,16,english
192888,14,crime
192888,8,british
192888,10,classics
192892,2,adult
192892,10,classics
192892,24,literature
192892,35,suspense
192892,16,english
192892,14,crime
192892,20,historical
192892,27,mystery
192892,8,british
192893,7,bookclub
192893,35,suspense
192893,24,literature
192893,11,comedy
192893,10,classics
192893,20,historical
192893,16,english
192893,14,crime
192893,27,mystery
192893,8,british
192893,2,adult
193093,36,teen
193093,19,friendship
193093,20,historical
193093,33,school
193093,10,classics
193093,9,children
193093,23,kids
193755,15,drama
193755,33,school
193755,4,all-time-favorites
193755,2,adult
193755,16,english
193755,34,sci-fi
193755,30,philosophy
193755,24,literature
193755,10,classics
193755,7,bookclub
193755,6,biography
193755,28,non-fiction
193755,13,contemporary
194086,15,drama
194086,16,english
194086,11,comedy
194086,2,adult
194086,8,british
194086,13,contemporary
194086,32,romance
194086,17,family
194366,27,mystery
194366,2,adult
194366,35,suspense
194366,3,adventure
194366,24,literature
194366,8,british
194366,20,historical
194366,14,crime
194366,10,classics
194366,16,english
194373,33,school
194373,20,historical
194373,2,adult
194373,24,literature
194373,16,english
194373,18,fantasy
194373,14,crime
194373,4,all-time-favorites
194373,3,adventure
194373,35,suspense
194373,10,classics
194373,27,mystery
194373,21,history
194373,8,british
194479,34,sci-fi
194479,36,teen
194479,10,classics
194479,18,fantasy
194479,1,action
194479,3,adventure
194618,16,english
194618,25,love
194618,24,literature
194618,17,family
194618,2,adult
194618,8,british
194618,10,classics
194618,32,romance
194618,20,historical
194618,7,bookclub
194618,21,history
194618,15,drama
194755,33,school
194755,11,comedy
194755,36,teen
194755,3,adventure
194755,25,love
194755,10,classics
194755,18,fantasy
194755,23,kids
194755,9,children
194755,16,english
194755,8,british
194755,32,romance
194808,13,contemporary
194808,24,literature
194808,9,children
194808,2,adult
194808,20,historical
194808,22,horror
194808,16,english
194808,36,teen
194808,33,school
194808,10,classics
194808,3,adventure
194808,15,drama
194808,5,american
194870,16,english
194870,3,adventure
194870,10,classics
194870,23,kids
194870,18,fantasy
194870,9,children
194870,8,british
196613,16,english
196613,11,comedy
196613,28,non-fiction
196613,2,adult
196613,7,bookclub
196764,13,contemporary
196764,4,all-time-favorites
196764,7,bookclub
196764,6,biography
196764,28,non-fiction
196764,15,drama
196764,38,women
196764,2,adult
196951,11,comedy
196951,10,classics
196951,23,kids
196951,19,friendship
196951,9,children
196951,33,school
196951,18,fantasy
196970,17,family
196970,36,teen
196970,16,english
196970,10,classics
196970,23,kids
196970,9,children
196970,18,fantasy
197084,18,fantasy
197084,34,sci-fi
197084,3,adventure
197084,4,all-time-favorites
197084,36,teen
197084,17,family
197084,10,classics
197084,9,children
197084,23,kids
197084,11,comedy
197436,28,non-fiction
197436,23,kids
197436,18,fantasy
197436,9,children
197436,36,teen
197436,10,classics
197457,36,teen
197457,4,all-time-favorites
197457,29,paranormal
197457,23,kids
197457,9,children
197457,3,adventure
197457,18,fantasy
197457,1,action
197459,36,teen
197459,4,all-time-favorites
197459,27,mystery
197459,1,action
197459,32,romance
197459,25,love
197459,3,adventure
197459,9,children
197459,18,fantasy
197459,23,kids
197512,11,comedy
197512,33,school
197512,9,children
197512,23,kids
197512,18,fantasy
197512,19,friendship
198331,34,sci-fi
198331,35,suspense
198331,21,history
198331,27,mystery
198331,2,adult
198331,3,adventure
198331,1,action
198331,13,contemporary
198331,18,fantasy
198332,14,crime
198332,24,literature
198332,27,mystery
198332,20,historical
198332,13,contemporary
198332,34,sci-fi
198332,35,suspense
198332,1,action
198332,3,adventure
198332,2,adult
198511,30,philosophy
198511,20,historical
198511,10,classics
198511,21,history
198511,28,non-fiction
198511,6,biography
198511,24,literature
198863,3,adventure
198863,28,non-fiction
198863,6,biography
198863,16,english
199530,4,all-time-favorites
199530,32,romance
199530,27,mystery
199530,24,literature
199530,38,women
199530,20,historical
199530,18,fantasy
199530,13,contemporary
199530,2,adult
199530,7,bookclub
199530,11,comedy
199530,17,family
199530,5,american
199530,19,friendship
199531,7,bookclub
199531,38,women
199531,15,drama
199531,5,american
199531,36,teen
199531,17,family
199531,13,contemporary
199531,2,adult
199531,12,coming-of-age
199531,20,historical
199531,24,literature
199531,11,comedy
199531,4,all-time-favorites
199532,5,american
199532,31,relationships
199532,10,classics
199532,11,comedy
199532,24,literature
199532,2,adult
199532,7,bookclub
199532,32,romance
199532,13,contemporary
199532,19,friendship
199687,11,comedy
199687,4,all-time-favorites
199687,13,contemporary
199687,2,adult
199687,9,children
199687,25,love
199687,12,coming-of-age
199687,33,school
199687,36,teen
199687,32,romance
199687,19,friendship
199782,25,love
199782,5,american
199782,19,friendship
199782,11,comedy
199782,2,adult
199782,36,teen
199782,13,contemporary
199782,32,romance
199785,3,adventure
199785,34,sci-fi
199785,4,all-time-favorites
199785,1,action
199785,11,comedy
199785,25,love
199785,36,teen
199785,13,contemporary
199785,18,fantasy
199785,27,mystery
199785,29,paranormal
199785,32,romance
199785,33,school
199785,9,children
199786,26,magic
199786,11,comedy
199786,4,all-time-favorites
199786,1,action
199786,3,adventure
199786,34,sci-fi
199786,16,english
199786,25,love
199786,36,teen
199786,13,contemporary
199786,18,fantasy
199786,27,mystery
199786,33,school
199786,29,paranormal
199786,32,romance
199786,9,children
200572,7,bookclub
200572,24,literature
200572,16,english
200572,20,historical
200572,11,comedy
200572,8,british
200572,10,classics
200572,2,adult
200572,27,mystery
200963,10,classics
200963,17,family
200963,19,friendship
200963,33,school
200963,5,american
200963,36,teen
200963,23,kids
200963,9,children
200963,20,historical
200963,21,history
201114,28,non-fiction
201114,15,drama
201114,33,school
201114,7,bookclub
201114,38,women
201114,12,coming-of-age
201114,36,teen
201114,13,contemporary
201114,2,adult
201114,20,historical
201126,23,kids
201126,33,school
201126,16,english
201126,11,comedy
201126,18,fantasy
201126,9,children
201126,3,adventure
201126,17,family
201126,10,classics
201138,36,teen
201138,18,fantasy
201138,23,kids
201138,9,children
201138,10,classics
201138,11,comedy
201138,17,family
201145,18,fantasy
201145,33,school
201145,10,classics
201145,23,kids
201145,9,children
201145,17,family
201145,25,love
201146,36,teen
201146,33,school
201146,10,classics
201146,9,children
201146,23,kids
201146,17,family
201146,18,fantasy
201175,13,contemporary
201175,2,adult
201175,14,crime
201175,34,sci-fi
201175,18,fantasy
201175,15,drama
201175,35,suspense
201175,1,action
201175,27,mystery
201175,32,romance
201341,4,all-time-favorites
201341,34,sci-fi
201341,1,action
201341,36,teen
201341,8,british
201341,18,fantasy
201341,9,children
201341,23,kids
201341,3,adventure
201341,10,classics
201342,10,classics
201342,8,british
201342,36,teen
201342,1,action
201342,34,sci-fi
201342,16,english
201342,4,all-time-favorites
201342,23,kids
201342,9,children
201342,18,fantasy
201342,3,adventure
201345,4,all-time-favorites
201345,1,action
201345,34,sci-fi
201345,8,british
201345,10,classics
201345,36,teen
201345,23,kids
201345,9,children
201345,3,adventure
201345,18,fantasy
202146,5,american
202146,20,historical
202146,6,biography
202146,37,war
202146,28,non-fiction
202146,21,history
202146,3,adventure
202146,2,adult
202146,7,bookclub
202292,31,relationships
202292,11,comedy
202292,7,bookclub
202292,19,friendship
202292,13,contemporary
202292,15,drama
202292,32,romance
202292,2,adult
202292,38,women
202948,24,literature
202948,32,romance
202948,16,english
202948,2,adult
202948,38,women
202948,13,contemporary
202948,7,bookclub
202948,17,family
202948,4,all-time-favorites
202948,31,relationships
202948,5,american
202948,15,drama
203220,4,all-time-favorites
203220,28,non-fiction
203220,10,classics
203220,33,school
203220,22,horror
203220,30,philosophy
203220,24,literature
203288,10,classics
203288,3,adventure
203288,7,bookclub
203288,34,sci-fi
203288,32,romance
203288,18,fantasy
203288,36,teen
203288,2,adult
203805,20,historical
203805,28,non-fiction
203805,6,biography
203805,21,history
203805,30,philosophy
204041,11,comedy
204041,16,english
204041,3,adventure
204041,36,teen
204041,1,action
204041,18,fantasy
204042,12,coming-of-age
204042,9,children
204042,11,comedy
204042,15,drama
204042,32,romance
204042,29,paranormal
204042,1,action
204042,3,adventure
204042,36,teen
204042,18,fantasy
204045,16,english
204045,11,comedy
204045,9,children
204045,3,adventure
204045,36,teen
204045,1,action
204045,18,fantasy
204276,5,american
204276,13,contemporary
204276,14,crime
204276,2,adult
204276,1,action
204276,27,mystery
204276,35,suspense
204479,14,crime
204479,11,comedy
204479,27,mystery
204479,35,suspense
204479,13,contemporary
204479,32,romance
204479,2,adult
204779,5,american
204779,2,adult
204779,24,literature
204779,4,all-time-favorites
204779,33,school
204779,35,suspense
204779,27,mystery
204779,10,classics
204779,22,horror
204779,29,paranormal
204779,20,historical
204779,16,english
204779,18,fantasy
205218,33,school
205218,34,sci-fi
205218,21,history
205218,28,non-fiction
205218,10,classics
205218,30,philosophy
205218,24,literature
205330,23,kids
205330,33,school
205330,36,teen
205330,34,sci-fi
205330,10,classics
205330,11,comedy
205330,9,children
205330,18,fantasy
205476,13,contemporary
205476,9,children
205476,28,non-fiction
205476,32,romance
205476,5,american
205476,31,relationships
205476,17,family
205476,16,english
205476,20,historical
205476,33,school
205476,24,literature
205476,10,classics
205476,15,drama
205476,4,all-time-favorites
205476,7,bookclub
205476,12,coming-of-age
205476,2,adult
205476,36,teen
205821,6,biography
205821,12,coming-of-age
205821,36,teen
205821,11,comedy
205821,24,literature
205821,5,american
205821,4,all-time-favorites
205821,17,family
205821,23,kids
205821,9,children
205821,10,classics
205821,20,historical
205821,33,school
205821,3,adventure
205821,21,history
206172,33,school
206172,24,literature
206172,14,crime
206172,21,history
206172,27,mystery
206172,9,children
206172,36,teen
206172,35,suspense
206172,16,english
206172,2,adult
206172,5,american
206172,10,classics
206172,22,horror
206172,18,fantasy
206172,20,historical
206193,27,mystery
206193,35,suspense
206193,1,action
206193,3,adventure
206195,35,suspense
206195,27,mystery
206195,1,action
206195,3,adventure
206196,18,fantasy
206196,2,adult
206196,27,mystery
206196,14,crime
206196,35,suspense
206196,1,action
206196,3,adventure
206197,35,suspense
206197,2,adult
206197,3,adventure
206197,1,action
206197,27,mystery
206236,27,mystery
206236,14,crime
206236,1,action
206236,20,historical
206236,13,contemporary
206236,24,literature
206236,35,suspense
206236,15,drama
206236,5,american
206236,37,war
206236,21,history
206236,7,bookclub
206309,31,relationships
206309,33,school
206309,7,bookclub
206309,28,non-fiction
206309,30,philosophy
206682,18,fantasy
206682,14,crime
206682,29,paranormal
206682,13,contemporary
206682,16,english
206682,35,suspense
206682,2,adult
206682,27,mystery
206682,22,horror
206682,5,american
206682,11,comedy
206731,7,bookclub
206731,2,adult
206731,28,non-fiction
206731,30,philosophy
206731,10,classics
206962,11,comedy
206962,16,english
206962,33,school
206962,23,kids
206962,10,classics
206962,9,children
206962,36,teen
206962,18,fantasy
207034,37,war
207034,34,sci-fi
207034,9,children
207034,27,mystery
207034,36,teen
207034,23,kids
207034,3,adventure
207034,18,fantasy
207153,12,coming-of-age
207153,17,family
207153,9,children
207153,33,school
207153,23,kids
207153,10,classics
207153,36,teen
207153,3,adventure
207153,19,friendship
207153,20,historical
207266,19,friendship
207266,36,teen
207266,1,action
207266,9,children
207266,23,kids
207266,18,fantasy
207266,11,comedy
207266,33,school
207266,3,adventure
207365,3,adventure
207365,34,sci-fi
207365,27,mystery
207365,2,adult
207365,36,teen
207365,22,horror
207365,29,paranormal
207365,26,magic
207365,32,romance
207365,18,fantasy
207365,1,action
207365,13,contemporary
207569,12,coming-of-age
207569,36,teen
207569,24,literature
207569,9,children
207569,23,kids
207569,20,historical
207569,33,school
207569,10,classics
207569,3,adventure
207569,19,friendship
207569,21,history
207684,34,sci-fi
207684,11,comedy
207684,25,love
207684,31,relationships
207684,9,children
207684,36,teen
207684,33,school
207684,13,contemporary
207684,29,paranormal
207684,26,magic
207684,32,romance
207684,18,fantasy
207684,27,mystery
207687,16,english
207687,14,crime
207687,5,american
207687,35,suspense
207687,27,mystery
207687,2,adult
207687,36,teen
207687,11,comedy
207687,13,contemporary
207687,32,romance
207694,11,comedy
207694,9,children
207694,16,english
207694,2,adult
207694,8,british
207694,13,contemporary
207694,32,romance
207781,20,historical
207781,6,biography
207781,30,philosophy
207781,28,non-fiction
207802,36,teen
207802,13,contemporary
207802,4,all-time-favorites
207802,23,kids
207802,9,children
207802,17,family
207802,33,school
207802,7,bookclub
207802,12,coming-of-age
207802,3,adventure
207802,19,friendship
208036,24,literature
208036,10,classics
208036,33,school
208036,21,history
208036,28,non-fiction
208036,30,philosophy
208036,34,sci-fi
208146,3,adventure
208146,33,school
208146,9,children
208146,37,war
208146,17,family
208146,6,biography
208146,20,historical
208146,23,kids
208146,21,history
208146,28,non-fiction
208324,10,classics
208324,37,war
208324,28,non-fiction
208324,21,history
208324,6,biography
208324,20,historical
208324,5,american
209194,2,adult
209194,20,historical
209194,24,literature
209194,35,suspense
209194,3,adventure
209194,32,romance
209194,8,british
209194,27,mystery
209194,10,classics
209194,14,crime
209194,16,english
209631,24,literature
209631,36,teen
209631,32,romance
209631,10,classics
209631,9,children
209631,18,fantasy
209631,33,school
209631,23,kids
209631,26,magic
209966,35,suspense
209966,29,paranormal
209966,22,horror
209966,18,fantasy
209966,16,english
209966,34,sci-fi
209966,27,mystery
209966,3,adventure
210243,34,sci-fi
210243,2,adult
210243,14,crime
210243,18,fantasy
210243,35,suspense
210243,32,romance
210243,27,mystery
210329,34,sci-fi
210329,29,paranormal
210329,18,fantasy
210329,36,teen
210329,23,kids
210329,16,english
210329,33,school
210329,27,mystery
210329,12,coming-of-age
210329,4,all-time-favorites
210329,9,children
210329,10,classics
210329,26,magic
210329,3,adventure
210329,8,british
210404,7,bookclub
210404,21,history
210404,10,classics
210404,30,philosophy
210404,34,sci-fi
210404,28,non-fiction
210404,6,biography
210404,33,school
210404,24,literature
210834,12,coming-of-age
210834,33,school
210834,9,children
210834,24,literature
210834,16,english
210834,2,adult
210834,7,bookclub
210834,36,teen
210834,20,historical
210834,8,british
210834,3,adventure
210834,10,classics
210834,21,history
211099,21,history
211099,3,adventure
211099,28,non-fiction
211099,6,biography
211099,16,english
212525,31,relationships
212525,7,bookclub
212525,33,school
212525,5,american
212525,24,literature
212525,10,classics
212525,15,drama
212525,20,historical
212525,32,romance
212525,4,all-time-favorites
213233,4,all-time-favorites
213233,7,bookclub
213233,34,sci-fi
213233,28,non-fiction
213233,33,school
213233,2,adult
213233,30,philosophy
213233,6,biography
213367,4,all-time-favorites
213367,28,non-fiction
213367,10,classics
213367,30,philosophy
213647,34,sci-fi
213647,33,school
213647,13,contemporary
213647,36,teen
213647,4,all-time-favorites
213647,1,action
213647,29,paranormal
213647,32,romance
213647,18,fantasy
213647,3,adventure
213647,26,magic
213753,35,suspense
213753,33,school
213753,12,coming-of-age
213753,13,contemporary
213753,34,sci-fi
213753,4,all-time-favorites
213753,36,teen
213753,18,fantasy
213753,7,bookclub
213753,3,adventure
213753,17,family
213975,35,suspense
213975,2,adult
213975,34,sci-fi
213975,14,crime
213975,1,action
213975,13,contemporary
213975,18,fantasy
213975,32,romance
213975,27,mystery
214332,2,adult
214332,10,classics
214332,36,teen
214332,34,sci-fi
214332,28,non-fiction
214332,30,philosophy
214333,30,philosophy
214333,28,non-fiction
214333,34,sci-fi
214333,21,history
214579,13,contemporary
214579,7,bookclub
214579,33,school
214579,34,sci-fi
214579,10,classics
214579,28,non-fiction
214579,21,history
214579,24,literature
214579,2,adult
214579,30,philosophy
214579,4,all-time-favorites
214579,5,american
214579,18,fantasy
214614,2,adult
214614,10,classics
214614,33,school
214614,20,historical
214614,34,sci-fi
214614,6,biography
214614,3,adventure
214614,28,non-fiction
214614,30,philosophy
214614,21,history
214614,4,all-time-favorites
214614,24,literature
214614,7,bookclub
214614,5,american
214856,29,paranormal
214856,27,mystery
214856,34,sci-fi
214856,4,all-time-favorites
214856,9,children
214856,1,action
214856,11,comedy
214856,17,family
214856,23,kids
214856,36,teen
214856,26,magic
214856,18,fantasy
214856,3,adventure
215492,20,historical
215492,24,literature
215492,2,adult
215492,14,crime
215492,8,british
215492,27,mystery
215492,10,classics
215492,35,suspense
215492,16,english
215539,34,sci-fi
215539,36,teen
215539,23,kids
215539,4,all-time-favorites
215539,37,war
215539,29,paranormal
215539,19,friendship
215539,9,children
215539,3,adventure
215539,18,fantasy
215539,26,magic
215539,1,action
215540,23,kids
215540,27,mystery
215540,34,sci-fi
215540,29,paranormal
215540,33,school
215540,9,children
215540,36,teen
215540,3,adventure
215540,18,fantasy
215540,1,action
215540,26,magic
215541,34,sci-fi
215541,4,all-time-favorites
215541,23,kids
215541,27,mystery
215541,33,school
215541,36,teen
215541,13,contemporary
215541,32,romance
215541,9,children
215541,18,fantasy
215541,3,adventure
215541,1,action
215541,29,paranormal
215541,26,magic
215542,34,sci-fi
215542,27,mystery
215542,37,war
215542,4,all-time-favorites
215542,33,school
215542,36,teen
215542,29,paranormal
215542,23,kids
215542,9,children
215542,18,fantasy
215542,3,adventure
215542,1,action
215542,32,romance
215542,26,magic
215543,29,paranormal
215543,34,sci-fi
215543,27,mystery
215543,36,teen
215543,37,war
215543,35,suspense
215543,12,coming-of-age
215543,13,contemporary
215543,23,kids
215543,18,fantasy
215543,9,children
215543,3,adventure
215543,1,action
215543,26,magic
215631,24,literature
215631,30,philosophy
215631,13,contemporary
215631,5,american
215631,12,coming-of-age
215631,7,bookclub
215631,28,non-fiction
215631,16,english
215631,10,classics
215631,31,relationships
215631,2,adult
215631,36,teen
215631,15,drama
215631,33,school
215631,4,all-time-favorites
215631,32,romance
215631,17,family
215643,27,mystery
215643,26,magic
215643,35,suspense
215643,13,contemporary
215643,34,sci-fi
215643,1,action
215643,2,adult
215643,29,paranormal
215643,18,fantasy
215643,32,romance
216048,17,family
216048,9,children
216048,20,historical
216048,23,kids
216048,33,school
216048,6,biography
216048,19,friendship
216048,28,non-fiction
216131,1,action
216131,2,adult
216131,14,crime
216131,35,suspense
216131,27,mystery
216304,31,relationships
216304,17,family
216304,38,women
216304,28,non-fiction
216304,25,love
216304,4,all-time-favorites
216363,2,adult
216363,5,american
216363,34,sci-fi
216363,30,philosophy
216363,7,bookclub
216363,16,english
216363,18,fantasy
216363,21,history
216363,10,classics
216363,20,historical
216363,37,war
216363,24,literature
216377,6,biography
216377,4,all-time-favorites
216377,10,classics
216377,5,american
216377,18,fantasy
216377,34,sci-fi
216377,30,philosophy
216377,24,literature
216377,16,english
216422,37,war
216422,9,children
216422,16,english
216422,1,action
216422,36,teen
216422,38,women
216422,5,american
216422,3,adventure
216422,34,sci-fi
216422,18,fantasy
216422,2,adult
216442,9,children
216442,1,action
216442,37,war
216442,5,american
216442,36,teen
216442,34,sci-fi
216442,3,adventure
216442,18,fantasy
216442,2,adult
216443,34,sci-fi
216443,36,teen
216443,37,war
216443,2,adult
216443,16,english
216443,3,adventure
216443,18,fantasy
216443,1,action
217376,4,all-time-favorites
217376,13,contemporary
217376,36,teen
217376,12,coming-of-age
217376,25,love
217376,19,friendship
217376,11,comedy
217376,32,romance
217376,33,school
217376,15,drama
217376,22,horror
217432,19,friendship
217432,38,women
217432,7,bookclub
217432,2,adult
217432,17,family
217432,13,contemporary
217432,32,romance
217432,15,drama
217433,7,bookclub
217433,17,family
217433,23,kids
217433,31,relationships
217433,32,romance
217433,13,contemporary
217433,2,adult
217433,15,drama
217436,7,bookclub
217436,25,love
217436,38,women
217436,2,adult
217436,15,drama
217436,13,contemporary
217436,32,romance
217436,17,family
217436,31,relationships
218357,13,contemporary
218357,19,friendship
218357,21,history
218357,24,literature
218357,38,women
218357,2,adult
218357,7,bookclub
218357,20,historical
218357,32,romance
218357,17,family
218357,15,drama
218357,31,relationships
218427,3,adventure
218427,16,english
218427,24,literature
218427,27,mystery
218427,10,classics
218427,34,sci-fi
218427,5,american
218427,18,fantasy
218467,2,adult
218467,22,horror
218467,34,sci-fi
218467,7,bookclub
218467,1,action
218467,5,american
218467,35,suspense
218467,3,adventure
218467,10,classics
218467,18,fantasy
218659,2,adult
218659,38,women
218659,33,school
218659,5,american
218659,4,all-time-favorites
218659,13,contemporary
218659,24,literature
218659,10,classics
218659,7,bookclub
219205,5,american
219205,2,adult
219205,10,classics
219205,34,sci-fi
219205,3,adventure
219205,18,fantasy
219205,26,magic
219499,24,literature
219499,2,adult
219499,35,suspense
219499,36,teen
219499,34,sci-fi
219499,8,british
219499,18,fantasy
219499,10,classics
219499,33,school
219499,16,english
219499,20,historical
219499,7,bookclub
219535,16,english
219535,20,historical
219535,27,mystery
219535,14,crime
219535,29,paranormal
219535,18,fantasy
219535,10,classics
219535,35,suspense
219535,22,horror
219535,7,bookclub
219535,24,literature
219535,2,adult
219919,7,bookclub
219919,5,american
219919,33,school
219919,24,literature
219919,2,adult
219919,21,history
219919,10,classics
219919,20,historical
219919,32,romance
219919,4,all-time-favorites
219919,3,adventure
220826,15,drama
220826,25,love
220826,7,bookclub
220826,32,romance
220826,10,classics
220826,24,literature
220968,16,english
220968,13,contemporary
220968,2,adult
220968,7,bookclub
220968,5,american
220968,27,mystery
220968,1,action
220968,35,suspense
220968,14,crime
220968,3,adventure
220969,32,romance
220969,13,contemporary
220969,2,adult
220969,27,mystery
220969,35,suspense
220969,1,action
220969,14,crime
220969,3,adventure
220970,27,mystery
220970,2,adult
220970,13,contemporary
220970,5,american
220970,35,suspense
220970,1,action
220970,14,crime
220970,3,adventure
220970,37,war
221059,34,sci-fi
221059,24,literature
221059,7,bookclub
221059,13,contemporary
221059,11,comedy
221059,16,english
221059,2,adult
221298,24,literature
221298,13,contemporary
221298,2,adult
221298,1,action
221298,3,adventure
221298,37,war
221298,20,historical
221298,21,history
221298,18,fantasy
221298,16,english
221298,35,suspense
222078,10,classics
222078,28,non-fiction
222078,21,history
222078,30,philosophy
222078,8,british
222078,20,historical
222078,16,english
222078,33,school
222458,9,children
222458,36,teen
222458,12,coming-of-age
222458,31,relationships
222458,7,bookclub
222458,11,comedy
222458,23,kids
222458,17,family
222458,19,friendship
222458,13,contemporary
222458,33,school
222576,36,teen
222576,34,sci-fi
222576,10,classics
222576,18,fantasy
222576,16,english
222576,3,adventure
222576,29,paranormal
222576,9,children
222576,26,magic
222576,23,kids
222576,8,british
223380,2,adult
223380,34,sci-fi
223380,24,literature
223380,7,bookclub
223380,13,contemporary
223380,18,fantasy
223380,30,philosophy
223380,16,english
223380,5,american
223462,13,contemporary
223462,24,literature
223462,19,friendship
223462,11,comedy
223462,15,drama
223462,25,love
223462,14,crime
223462,5,american
223462,7,bookclub
223462,2,adult
223462,12,coming-of-age
223462,32,romance
223462,4,all-time-favorites
223838,20,historical
223838,24,literature
223838,21,history
223838,2,adult
223838,28,non-fiction
223838,10,classics
223838,7,bookclub
223838,33,school
224410,29,paranormal
224410,10,classics
224410,18,fantasy
224410,22,horror
224410,20,historical
224410,21,history
224410,35,suspense
224410,5,american
224410,32,romance
224410,16,english
224500,16,english
224500,27,mystery
224500,35,suspense
224500,9,children
224500,36,teen
224500,33,school
224500,8,british
224500,1,action
224500,3,adventure
224500,34,sci-fi
224500,13,contemporary
224500,23,kids
224500,18,fantasy
224500,14,crime
225038,7,bookclub
225038,33,school
225038,11,comedy
225038,4,all-time-favorites
225038,34,sci-fi
225038,20,historical
225038,17,family
225038,23,kids
225038,9,children
225038,3,adventure
225038,26,magic
225038,10,classics
225038,36,teen
225038,18,fantasy
225343,10,classics
225343,25,love
225343,17,family
225343,13,contemporary
225343,7,bookclub
225343,15,drama
225343,28,non-fiction
225343,24,literature
225343,38,women
225343,11,comedy
225343,2,adult
225343,5,american
225343,31,relationships
225343,6,biography
225343,32,romance
225545,34,sci-fi
225545,10,classics
225545,19,friendship
225545,9,children
225545,23,kids
225545,33,school
225545,18,fantasy
225774,12,coming-of-age
225774,36,teen
225774,9,children
225774,20,historical
225774,23,kids
225774,10,classics
225774,16,english
225774,8,british
225774,24,literature
226004,34,sci-fi
226004,4,all-time-favorites
226004,16,english
226004,18,fantasy
226162,13,contemporary
226162,24,literature
226162,27,mystery
226162,34,sci-fi
226162,16,english
226162,18,fantasy
226162,2,adult
226162,35,suspense
226162,29,paranormal
226162,10,classics
226162,22,horror
226162,15,drama
226162,5,american
226315,13,contemporary
226315,2,adult
226315,11,comedy
