book_id,goodreads_book_id,authors,original_publication_year,title,language_code,image_url,book_id_diff
4442,18134249,Rachel Van Dyken,2013.0,"Ruin (Ruin, #1)",eng,https://images.gr-assets.com/books/1374686324m/18134249.jpg,0
4443,2054,Raymond Chandler,1953.0,"The Long Goodbye (Philip Marlowe, #6)",eng,https://images.gr-assets.com/books/1388225584m/2054.jpg,0
4444,2050,Raymond Chandler,1940.0,"Farewell, My Lovely (Philip Marlowe, #2)",eng,https://images.gr-assets.com/books/1465778099m/2050.jpg,0
4445,24779,Lloyd Alexander,1966.0,The Castle of Llyr (The Chronicles of Prydain #3),eng,https://images.gr-assets.com/books/1405714238m/24779.jpg,0
4446,6289938,Rachel Caine,2009.0,"Fade Out (The Morganville Vampires, #7)",eng,https://images.gr-assets.com/books/1327067249m/6289938.jpg,0
4447,508903,Lilian Jackson Braun,1966.0,"The Cat Who Could Read Backwards (Cat Who..., #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4448,15993374,Nyrae Dawn,2012.0,"Charade (Games, #1)",eng,https://images.gr-assets.com/books/1357756816m/15993374.jpg,0
4449,12959086,Rick Riordan,2012.0,The Demigod Diaries,eng,https://images.gr-assets.com/books/1328573978m/12959086.jpg,0
4450,17032328,Courtney Cole,2013.0,"If You Stay (Beautifully Broken, #1)",eng,https://images.gr-assets.com/books/1355661483m/17032328.jpg,0
4451,20170296,Neil Patrick Harris,2014.0,Neil Patrick Harris: Choose Your Own Autobiography,eng,https://images.gr-assets.com/books/1400599072m/20170296.jpg,0
4452,128756,Kathy Reichs,1999.0,"Death du Jour (Temperance Brennan, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4453,313631,Josh McDowell,1977.0,More Than a Carpenter,eng,https://images.gr-assets.com/books/1439771268m/313631.jpg,0
4454,1137215,Cherie Priest,2009.0,"Boneshaker (The Clockwork Century, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4455,165395,Rita Mae Brown,1973.0,Rubyfruit Jungle,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4456,12588363,Lauren Kate,2012.0,"Fallen in Love (Fallen, #3.5)",eng,https://images.gr-assets.com/books/1362339849m/12588363.jpg,0
4457,18225810,Raina Telgemeier,2014.0,Sisters,eng,https://images.gr-assets.com/books/1411022689m/18225810.jpg,0
4458,536982,D.J. MacHale,2003.0,"The Never War (Pendragon, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4459,15566,Terry Brooks,1992.0,"The Elf Queen of Shannara (Heritage of Shannara, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4460,201342,Brian Jacques,1990.0,"Mattimeo (Redwall, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4461,22886612,James S.A. Corey,2015.0,"Nemesis Games (The Expanse, #5)",eng,https://images.gr-assets.com/books/1407524221m/22886612.jpg,0
4462,845977,Marianne Williamson,1992.0,"A Return to Love: Reflections on the Principles of ""A Course in Miracles""",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4463,5509321,David Baldacci,2009.0,"First Family (Sean King & Michelle Maxwell, #4)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4464,257845,Charles Portis,1968.0,True Grit,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4465,653396,Susan  Jeffers,1987.0,Feel the Fear and Do It Anyway,eng,https://images.gr-assets.com/books/1363288028m/653396.jpg,0
4466,17792606,Katy Evans,2013.0,"Mine (Real, #2)",eng,https://images.gr-assets.com/books/1377178049m/17792606.jpg,0
4467,13538552,Matthew Dicks,2012.0,Memoirs of an Imaginary Friend,eng,https://images.gr-assets.com/books/1343851908m/13538552.jpg,0
4468,4835,Salman Rushdie,1990.0,"Haroun and the Sea of Stories (Khalifa Brothers, #1)",eng,https://images.gr-assets.com/books/1419913148m/4835.jpg,0
4469,16058610,Susan Crandall,2013.0,Whistling Past the Graveyard,eng,https://images.gr-assets.com/books/1360518751m/16058610.jpg,0
4470,13450339,Kresley Cole,2012.0,"Poison Princess (The Arcana Chronicles, #1)",eng,https://images.gr-assets.com/books/1356422925m/13450339.jpg,-7309054
4471,83143,Paullina Simons,2003.0,"Tatiana and Alexander (The Bronze Horseman, #2)",eng,https://images.gr-assets.com/books/1390089221m/83143.jpg,0
4472,17910124,Brian Staveley,2014.0,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)",eng,https://images.gr-assets.com/books/1369246817m/17910124.jpg,0
4473,18723,Monica Ali,2003.0,Brick Lane,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4474,18079804,Sally Green,2014.0,"Half Bad (The Half Bad Trilogy, #1)",eng,https://images.gr-assets.com/books/1413889712m/18079804.jpg,0
4475,53639,Nikos Kazantzakis,1946.0,Zorba the Greek,eng,https://images.gr-assets.com/books/1328007439m/53639.jpg,0
4476,598117,William H. Armstrong,1969.0,Sounder,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4477,11337189,Lawrence M. Krauss,2012.0,A Universe from Nothing: Why There Is Something Rather Than Nothing,eng,https://images.gr-assets.com/books/1365217267m/11337189.jpg,0
4478,1970449,Slash,2007.0,Slash,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4479,6582637,Nalini Singh,2010.0,"Archangel's Kiss (Guild Hunter, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4480,8475505,Rachel Hawkins,2014.0,"Rebel Belle (Rebel Belle, #1)",eng,https://images.gr-assets.com/books/1371650817m/8475505.jpg,0
4481,32254,Tess Gerritsen,2006.0,"The Mephisto Club (Rizzoli & Isles, #6)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4482,73297,Francine Rivers,1995.0,The Scarlet Thread ,eng,https://images.gr-assets.com/books/1406510347m/73297.jpg,0
4483,24814,Bill Watterson,1996.0,It's a Magical World: A Calvin and Hobbes Collection,eng,https://images.gr-assets.com/books/1437420710m/24814.jpg,0
4484,12413836,Gene Luen Yang,2012.0,"Avatar: The Last Airbender (The Promise, #1)",,https://images.gr-assets.com/books/1335027742m/12413836.jpg,0
4485,10033,Jean-Paul Sartre,1943.0,Being and Nothingness,eng,https://images.gr-assets.com/books/1329978583m/10033.jpg,0
4486,1128437,Andrzej Sapkowski,1993.0,"Miecz przeznaczenia (Saga o Wiedźminie, #2)",pol,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4487,27333,Rachel Carson,1962.0,Silent Spring,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4488,13452375,Brandon Sanderson,2012.0,"Legion (Legion, #1)",eng,https://images.gr-assets.com/books/1338512017m/13452375.jpg,0
4489,23215469,Holly Madison,2015.0,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,eng,https://images.gr-assets.com/books/1427158803m/23215469.jpg,0
4490,10343389,James Patterson,2011.0,Kill Alex Cross (Alex Cross #18),eng,https://images.gr-assets.com/books/1338802382m/10343389.jpg,0
4491,18505784,Nadia Hashimi,2014.0,The Pearl That Broke Its Shell,eng,https://images.gr-assets.com/books/1384543130m/18505784.jpg,0
4492,7826116,Scott Westerfeld,2010.0,"Behemoth (Leviathan, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4493,72536,Martha Stout,2005.0,The Sociopath Next Door,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4494,79422,Brian K. Vaughan,2006.0,"Y: The Last Man, Vol. 8: Kimono Dragons (Y: The Last Man, #8)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4495,3157876,Jeff Kinney,2007.0,Do-It-Yourself Book (Diary of a Wimpy Kid),eng,https://images.gr-assets.com/books/1261505077m/3157876.jpg,0
4496,643301,Dan Brown,2003.0,"Angels and Demons / The Da Vinci Code (Robert Langdon, #1-2)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4497,261331,Jennifer Donnelly,2002.0,"The Tea Rose (The Tea Rose, #1)",eng,https://images.gr-assets.com/books/1327888567m/261331.jpg,0
4498,8680418,Ben Aaronovitch,2011.0,"Moon Over Soho (Peter Grant, #2)",eng,https://images.gr-assets.com/books/1320411169m/8680418.jpg,-1700777
4499,17456328,Charles Belfoure,2013.0,The Paris Architect,eng,https://images.gr-assets.com/books/1375064865m/17456328.jpg,0
4500,12954620,Morgan Rhodes,2012.0,"Falling Kingdoms (Falling Kingdoms, #1)",eng,https://images.gr-assets.com/books/1337026387m/12954620.jpg,0
4501,244383,Esther Hicks,2004.0,Ask and It Is Given: Learning to Manifest Your Desires,eng,https://images.gr-assets.com/books/1390062620m/244383.jpg,0
4502,7005479,Isabel Allende,2009.0,Island Beneath the Sea,eng,https://images.gr-assets.com/books/1501991943m/7005479.jpg,0
4503,99329,Henry Fielding,1749.0,"The History of Tom Jones, a Foundling",eng,https://images.gr-assets.com/books/1444450775m/99329.jpg,0
4504,80176,Sherwood Anderson,1919.0,"Winesburg, Ohio",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4505,22717015,Jamie McGuire,2015.0,"Beautiful Redemption (The Maddox Brothers, #2)",eng,https://images.gr-assets.com/books/1418155511m/22717015.jpg,0
4506,89656,Sue Grafton,1986.0,"C is for Corpse  (Kinsey Millhone, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4507,156533,Brian K. Vaughan,2004.0,"Y: The Last Man, Vol. 5: Ring of Truth (Y: The Last Man, #5)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4508,15096,Joanne Harris,2001.0,Five Quarters of the Orange,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4509,63032,Roberto Bolaño,2004.0,2666,spa,https://images.gr-assets.com/books/1412644327m/63032.jpg,0
4510,2748,Douglas Coupland,1995.0,Microserfs,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4511,15799936,Matthew Inman,2012.0,How to Tell If Your Cat Is Plotting to Kill You,eng,https://images.gr-assets.com/books/1461518764m/15799936.jpg,0
4512,93947,David Baldacci,2007.0,"Simple Genius (Sean King & Michelle Maxwell, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4513,14965,Anita Shreve,2004.0,Light on Snow,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4514,8960,Darren Shan,2001.0,"Vampire Mountain (Cirque Du Freak, #4)",eng,https://images.gr-assets.com/books/1255813254m/8960.jpg,0
4515,14185,Philip K. Dick,1965.0,The Three Stigmata of Palmer Eldritch,eng,https://images.gr-assets.com/books/1338461946m/14185.jpg,0
4516,23128304,Haruki Murakami,2005.0,The Strange Library,eng,https://images.gr-assets.com/books/1419549475m/23128304.jpg,0
4517,9598,Kurt Vonnegut Jr.,1982.0,Deadeye Dick,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4518,8579016,Rhonda Byrne,2009.0,"The Power (The Secret, #2)",eng,https://images.gr-assets.com/books/1366245447m/8579016.jpg,0
4519,181886,Diana L. Paxson,2004.0,"Ancestors of Avalon (Avalon, #5)",eng,https://images.gr-assets.com/books/1311305924m/181886.jpg,0
4520,398323,Per Petterson,2003.0,Out Stealing Horses,eng,https://images.gr-assets.com/books/1317791439m/398323.jpg,0
4521,51078,Doug Moench,1993.0,"Batman: Knightfall, Vol. 1: Broken Bat",eng,https://images.gr-assets.com/books/1376156963m/51078.jpg,0
4522,25451555,Brian K. Vaughan,2015.0,"Saga, Vol. 5 (Saga, #5)",eng,https://images.gr-assets.com/books/1486028990m/25451555.jpg,0
4523,206196,Brad Thor,2002.0,"The Lions of Lucerne (Scot Harvath, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4524,102733,Stephen King,1989.0,One Past Midnight: The Langoliers,eng,https://images.gr-assets.com/books/1429051428m/102733.jpg,0
4525,207569,Elizabeth George Speare,1983.0,The Sign of the Beaver,eng,https://images.gr-assets.com/books/1362166273m/207569.jpg,-12956957
4526,46227,John Fante,1939.0,"Ask the Dust (Arturo Bandini, #3)",eng,https://images.gr-assets.com/books/1388283697m/46227.jpg,0
4527,470495,Rick Bragg,1997.0,All Over But the Shoutin',eng,https://images.gr-assets.com/books/1327905477m/470495.jpg,0
4528,32433,Leigh Nichols,1979.0,The Key to Midnight,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4529,13554713,Philip Pullman,2012.0,Fairy Tales from the Brothers Grimm: A New English Version,eng,https://images.gr-assets.com/books/1339554952m/13554713.jpg,0
4530,43886,Terry Goodkind,1998.0,"Debt of Bones (Sword of Truth, #0.5)",eng,https://images.gr-assets.com/books/1502300279m/43886.jpg,0
4531,26114,Milan Kundera,1967.0,The Joke,eng,https://images.gr-assets.com/books/1448044837m/26114.jpg,0
4532,12326627,Philippa Gregory,2013.0,"The White Princess (The Plantagenet and Tudor Novels, #5)",eng,https://images.gr-assets.com/books/1479698298m/12326627.jpg,0
4533,377425,Stephen Coonts,1986.0,Flight of the Intruder (Jake Grafton #1),eng,https://images.gr-assets.com/books/1327959569m/377425.jpg,0
4534,11313,Susan Cooper,1977.0,"Silver on the Tree (The Dark is Rising, #5)",eng,https://images.gr-assets.com/books/1364805592m/11313.jpg,0
4535,225774,Enid Bagnold,1935.0,National Velvet,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4536,211099,Richard Branson,2011.0,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4537,1591,Aristophanes,-411.0,Lysistrata,eng,https://images.gr-assets.com/books/1335892524m/1591.jpg,0
4538,5983057,Elizabeth Kostova,2010.0,The Swan Thieves,eng,https://images.gr-assets.com/books/1256542427m/5983057.jpg,0
4539,12444166,Karen Marie Moning,2012.0,"Iced (Fever, #6)",eng,https://images.gr-assets.com/books/1333022535m/12444166.jpg,0
4540,15062217,Peter Clines,2012.0,14,eng,https://images.gr-assets.com/books/1338999953m/15062217.jpg,0
4541,9165406,Gary D. Schmidt,2011.0,Okay for Now,eng,https://images.gr-assets.com/books/1388860777m/9165406.jpg,0
4542,85957,Tim LaHaye,1990.0,"Assassins (Left Behind, #6)",eng,https://images.gr-assets.com/books/1406512196m/85957.jpg,0
4543,13521459,Joe Abercrombie,2012.0,"Red Country (First Law World, #6)",eng,https://images.gr-assets.com/books/1333663008m/13521459.jpg,0
4544,85443,Pat Conroy,1980.0,The Lords of Discipline,,https://images.gr-assets.com/books/1320483838m/85443.jpg,0
4545,13202092,Scott Jurek,2012.0,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,eng,https://images.gr-assets.com/books/1344746039m/13202092.jpg,0
4546,7093222,Karin Slaughter,2010.0,"Broken (Will Trent, #4)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4547,18656006,Elin Hilderbrand,2014.0,The Matchmaker,eng,https://images.gr-assets.com/books/1395694896m/18656006.jpg,0
4548,50930,Tim LaHaye,2000.0,"The Mark (Left Behind, #8)",eng,https://images.gr-assets.com/books/1406510315m/50930.jpg,0
4549,2113410,Marisa de los Santos,2008.0,Belong to Me,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4550,49006,Erin Hunter,2005.0,"The Darkest Hour (Warriors, #6)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4551,57727,James Ellroy,1990.0,"L.A. Confidential (L.A. Quartet, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4552,16045144,Louise Penny,2012.0,"The Beautiful Mystery (Chief Inspector Armand Gamache, #8)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4553,616678,David Eddings,1989.0,"The Diamond Throne (The Elenium, #1)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4554,133765,Joss Whedon,2006.0,"Those Left Behind (Serenity, #1)",eng,https://images.gr-assets.com/books/1403203994m/133765.jpg,0
4555,63461,Larry McMurtry,1975.0,Terms of Endearment,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4556,84142,Sherrilyn Kenyon,2004.0,"Kiss of the Night (Dark-Hunter, #4)",eng,https://images.gr-assets.com/books/1348682795m/84142.jpg,-17248168
4557,474634,Madeleine Wickham,1999.0,The Wedding Girl,eng,https://images.gr-assets.com/books/1320539465m/474634.jpg,0
4558,281512,Max Lucado,2000.0,He Chose the Nails,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4559,8069535,Carrie Jones,2010.0,"Entice (Need, #3)",eng,https://images.gr-assets.com/books/1305547585m/8069535.jpg,0
4560,3764,Ian Fleming,1957.0,"From Russia With Love (James Bond, #5)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4561,24731,T.C. Boyle,1995.0,The Tortilla Curtain,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4562,6368611,Melissa Marr,2011.0,"Darkest Mercy (Wicked Lovely, #5)",eng,https://images.gr-assets.com/books/1278717537m/6368611.jpg,0
4563,27209486,Emma Straub,2016.0,Modern Lovers,,https://images.gr-assets.com/books/1458657735m/27209486.jpg,0
4564,13624367,R.L. Mathewson,2012.0,"Checkmate (Neighbor from Hell, #3)",eng,https://images.gr-assets.com/books/1406585363m/13624367.jpg,0
4565,34534,Terry Pratchett,2001.0,"The Amazing Maurice and His Educated Rodents (Discworld, #28)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4566,771332,Eugene B. Sledge,1981.0,With the Old Breed: At Peleliu and Okinawa,eng,https://images.gr-assets.com/books/1297640051m/771332.jpg,0
4567,42369,Eleanor Estes,1944.0,The Hundred Dresses,eng,https://images.gr-assets.com/books/1476941110m/42369.jpg,0
4568,13481275,Sarah Addison Allen,2014.0,"Lost Lake (Lost Lake, #1)",eng,https://images.gr-assets.com/books/1455574760m/13481275.jpg,0
4569,18244799,Meredith Wild,2013.0,"Hardwired (Hacker, #1)",eng,https://images.gr-assets.com/books/1374851880m/18244799.jpg,-6963737
4570,15705011,Tracy Chevalier,2013.0,The Last Runaway,eng,https://images.gr-assets.com/books/1349448072m/15705011.jpg,0
4571,345299,Steven Erikson,2004.0,"Midnight Tides (The Malazan Book of the Fallen, #5)",eng,https://images.gr-assets.com/books/1366996057m/345299.jpg,0
4572,17332969,Kass Morgan,2013.0,"The 100 (The 100, #1)",eng,https://images.gr-assets.com/books/1377012321m/17332969.jpg,0
4573,9666812,Alexandra Adornetto,2011.0,"Hades (Halo, #2)",eng,https://images.gr-assets.com/books/1478985289m/9666812.jpg,0
4574,156530,Brian K. Vaughan,2004.0,"Y: The Last Man, Vol. 3: One Small Step (Y: The Last Man, #3)",eng,https://images.gr-assets.com/books/1306252925m/156530.jpg,0
4575,867248,Karma Wilson,2002.0,Bear Snores On,eng,https://images.gr-assets.com/books/1344390790m/867248.jpg,0
4576,30253864,Lauren Graham,2016.0,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",eng,https://images.gr-assets.com/books/1492797634m/30253864.jpg,0
4577,317282,Gabrielle Zevin,2007.0,Memoirs of a Teenage Amnesiac,eng,https://images.gr-assets.com/books/1317793286m/317282.jpg,0
4578,7983,Brian Jacques,1992.0,"Salamandastron (Redwall, #5)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4579,43805,Anne Rice,1996.0,Servant of the Bones,,https://images.gr-assets.com/books/1312931293m/43805.jpg,0
4580,283494,Holly Black,2007.0,"Ironside (Modern Faerie Tales, #3)",,https://images.gr-assets.com/books/1354844906m/283494.jpg,0
4581,4932435,Melina Marchetta,2008.0,"Finnikin of the Rock (Lumatere Chronicles, #1)",eng,https://images.gr-assets.com/books/1346007613m/4932435.jpg,0
4582,32650,Thomas Hardy,1878.0,The Return of the Native  ,eng,https://images.gr-assets.com/books/1403182613m/32650.jpg,0
4583,11660590,Michael Crichton,2011.0,Micro,eng,https://images.gr-assets.com/books/1314593813m/11660590.jpg,0
4584,10037,Jean-Paul Sartre,1947.0,No Exit and Three Other Plays,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4585,46656,Greg Bear,1998.0,Foundation and Chaos (Second Foundation Trilogy #2),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4586,3832,P.D. James,1962.0,Cover Her Face (Adam Dalgliesh #1),eng,https://images.gr-assets.com/books/1298412294m/3832.jpg,0
4587,8581936,Kiersten White,2011.0,"Supernaturally (Paranormalcy, #2)",eng,https://images.gr-assets.com/books/1371926956m/8581936.jpg,0
4588,92855,Terry Brooks,1996.0,"First King of Shannara (The Original Shannara Trilogy, #0)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4589,7945049,Louise Penny,2010.0,"Bury Your Dead (Chief Inspector Armand Gamache, #6)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4590,84785,Michael Connelly,2007.0,"The Overlook (Harry Bosch, #13; Harry Bosch Universe, #15)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4591,6604887,منى المرشود,2007.0,أنت لي,ara,https://images.gr-assets.com/books/1247238391m/6604887.jpg,0
4592,90192,Nathaniel Hawthorne,1851.0,The House of the Seven Gables,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4593,295086,Erin Hunter,2005.0,"Rising Storm (Warriors, #4)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4594,31845516,Glennon Doyle Melton,2016.0,Love Warrior,eng,https://images.gr-assets.com/books/1473164102m/31845516.jpg,0
4595,6449551,Louise Penny,2009.0,"The Brutal Telling (Chief Inspector Armand Gamache, #5)",eng,https://images.gr-assets.com/books/1327952311m/6449551.jpg,0
4596,11337912,Richard Paul Evans,2011.0,"The Prisoner of Cell 25 (Michael Vey, #1)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4597,318742,W.E.B. Du Bois,1903.0,The Souls of Black Folk,,https://images.gr-assets.com/books/1309202855m/318742.jpg,0
4598,45220,Hannah  Green,1964.0,I Never Promised You a Rose Garden,eng,https://images.gr-assets.com/books/1309209871m/45220.jpg,0
4599,8069828,Cinda Williams Chima,2012.0,"The Crimson Crown (Seven Realms, #4)",eng,https://images.gr-assets.com/books/1345041697m/8069828.jpg,0
4600,6080822,Elin Hilderbrand,2009.0,The Castaways,,https://images.gr-assets.com/books/1289792088m/6080822.jpg,0
4601,25690958,Shonda Rhimes,2015.0,"Year of Yes: How to Dance It Out, Stand In the Sun and Be Your Own Person",eng,https://images.gr-assets.com/books/1443552148m/25690958.jpg,0
4602,275,Marguerite Duras,1984.0,The Lover,eng,https://images.gr-assets.com/books/1423329337m/275.jpg,0
4603,13350,Christopher Paolini,2005.0,"Eragon & Eldest (Inheritance, #1-2)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4604,16033909,Maya Banks,2013.0,"Burn (Breathless, #3)",eng,https://images.gr-assets.com/books/1359944814m/16033909.jpg,0
4605,3690,Graham Greene,1940.0,The Power and the Glory,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4606,24790,Isabel Allende,1994.0,Paula,spa,https://images.gr-assets.com/books/1316284499m/24790.jpg,0
4607,20575411,Marilynne Robinson,2014.0,"Lila (Gilead, #3)",eng,https://images.gr-assets.com/books/1393645345m/20575411.jpg,0
4608,34988,Terry Brooks,1990.0,"The Scions of Shannara (Heritage of Shannara, #1)",eng,https://images.gr-assets.com/books/1429347355m/34988.jpg,0
4609,28940,Kate Atkinson,1995.0,Behind the Scenes at the Museum,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4610,26192646,Stephanie Danler,2016.0,Sweetbitter,eng,https://images.gr-assets.com/books/1448999786m/26192646.jpg,0
4611,110384,Julia Quinn,2002.0,"Romancing Mister Bridgerton (Bridgertons, #4)",eng,https://images.gr-assets.com/books/1274211494m/110384.jpg,0
4612,89755,Edward Bloor,1997.0,Tangerine,eng,https://images.gr-assets.com/books/1328875988m/89755.jpg,0
4613,33547,Richard Matheson,1971.0,Hell House,eng,https://images.gr-assets.com/books/1384259876m/33547.jpg,0
4614,3648,Claire Messud,2006.0,The Emperor's Children,,https://images.gr-assets.com/books/1320497348m/3648.jpg,0
4615,23281906,Nora Roberts,2014.0,The Liar,eng,https://images.gr-assets.com/books/1415980586m/23281906.jpg,0
4616,32530,Lisa Gardner,2001.0,"The Third Victim (Quincy & Rainie, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4617,29154543,Michael Connelly,2016.0,"The Wrong Side of Goodbye (Harry Bosch, #21; Harry Bosch Universe, #26)",eng,https://images.gr-assets.com/books/1457022523m/29154543.jpg,0
4618,8045080,David Baldacci,2010.0,"Hell's Corner (Camel Club, #5)",eng,https://images.gr-assets.com/books/1330171863m/8045080.jpg,0
4619,114206,Nora Roberts,2003.0,"Key of Valor (Key Trilogy, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4620,781182,Bryan Burrough,1990.0,Barbarians at the Gate: The Fall of RJR Nabisco,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0
4621,20706284,Ann Leckie,2014.0,"Ancillary Sword (Imperial Radch, #2)",eng,https://images.gr-assets.com/books/1413464739m/20706284.jpg,0
